EventID,Ajans,Tarih_UTC,Enlem,Boylam,Derinlik,Buyukluk,Ulke,Sehir
175019,DDA,2012-09-27 00:56:49,38.2489,46.6008,11.02,4.2,IRAN,-
174810,DDA,2012-09-24 16:13:40,38.5477,43.749,6.23,4,Türkiye,VAN
174712,DDA,2012-09-23 09:10:42,38.7085,42.9545,18.56,4.3,Türkiye,-
174695,DDA,2012-09-23 05:41:04,38.3825,45.8423,6.94,4.5,IRAN,-
174634,DDA,2012-09-22 03:52:38,38.1727,22.7846,21.16,5.1,-,EGE DENIZI
174633,DDA,2012-09-22 03:51:49,35.1771,27.0843,33.6,4.2,-,AKDENIZ-DOGU BASENI
174425,DDA,2012-09-20 01:11:11,37.3151,37.1366,12.88,4,Türkiye,K.MARAS
174405,DDA,2012-09-19 23:15:07,37.29,37.1467,25.44,4.3,Türkiye,K.MARAS
174312,DDA,2012-09-19 09:17:46,37.2838,37.1398,22.35,5.1,Türkiye,K.MARAS
174296,DDA,2012-09-19 07:19:20,37.3145,37.1168,26.02,4,Türkiye,K.MARAS
174065,DDA,2012-09-16 07:54:14,37.5058,35.6632,24.21,4.7,Türkiye,ADANA
173662,DDA,2012-09-09 19:31:06,39.9739,24.9923,20.45,4.6,-,EGE DENIZI
173598,DDA,2012-09-08 10:01:06,37.2895,37.1293,21.68,4.3,Türkiye,K.MARAS
173415,DDA,2012-09-05 15:49:02,38.974,27.6217,20.71,4.1,Türkiye,MANISA
173306,DDA,2012-09-03 16:22:38,35.7416,25.9144,31.28,4.2,-,EGE DENIZI
173116,DDA,2012-08-31 14:14:49,39.4928,39.9912,15.86,4.2,Türkiye,TUNCELI
172759,DDA,2012-08-25 07:24:46,38.7117,28.033,17.4,4.1,Türkiye,MANISA
172485,DDA,2012-08-19 23:08:22,39.6515,43.7038,12.71,4.3,Türkiye,AGRI
172465,DDA,2012-08-19 19:27:22,39.6547,43.6988,11.93,4.4,Türkiye,AGRI
172238,DDA,2012-08-15 17:49:49,38.5317,46.8838,12.31,4.6,IRAN,-
172062,DDA,2012-08-13 08:17:31,38.4338,46.2181,20.5,4,IRAN,-
171693,DDA,2012-08-07 23:57:37,38.7242,28.0463,22.21,4.2,Türkiye,MANISA
171692,DDA,2012-08-07 23:17:37,38.7327,28.053,18.05,4,Türkiye,MANISA
171565,DDA,2012-08-05 20:37:21,37.4635,42.9798,12.94,5.3,Türkiye,SIRNAK
171451,DDA,2012-08-04 02:23:50,38.7178,28.069,22.94,4.2,Türkiye,MANISA
171389,DDA,2012-08-03 10:18:20,38.7202,28.065,22.61,4.6,Türkiye,MANISA
171179,DDA,2012-07-31 23:12:12,38.663,43.0523,22.51,4.2,Türkiye,-
170774,DDA,2012-07-25 21:28:28,40.427,26.2208,27.77,4.6,Türkiye,-
170696,DDA,2012-07-24 22:53:39,38.646,43.3355,12.66,4.3,Türkiye,VAN
170508,DDA,2012-07-22 09:26:02,37.574,36.3707,4.56,5,Türkiye,K.MARAS
170493,DDA,2012-07-21 20:45:13,36.3226,26.1923,102.13,4.2,YUNANISTAN,-
170421,DDA,2012-07-20 16:20:16,38.6463,43.3748,19.55,4.3,Türkiye,VAN
170292,DDA,2012-07-18 17:46:43,37.1728,28.2912,25.4,4,Türkiye,MUGLA
169703,DDA,2012-07-09 13:55:00,35.7135,28.8563,40.45,6,-,AKDENIZ-DOGU BASENI
169600,DDA,2012-07-07 07:51:27,36.5465,26.794,46.44,4.3,YUNANISTAN,-
169595,DDA,2012-07-07 07:07:45,40.7608,30.4077,7.06,4,Türkiye,SAKARYA
169493,DDA,2012-07-06 05:18:12,35.414,23.5255,27.67,4,YUNANISTAN,-
169403,DDA,2012-07-04 23:46:37,35.1613,26.9993,34.09,5,-,AKDENIZ-DOGU BASENI
169361,DDA,2012-07-04 08:45:28,39.9467,27.891,24.28,4.2,Türkiye,BALIKESIR
168959,DDA,2012-06-28 08:39:16,38.749,43.3507,22.34,4.2,Türkiye,VAN
168881,DDA,2012-06-27 03:31:07,39.0075,43.6643,1.21,4,Türkiye,VAN
168852,DDA,2012-06-26 14:34:21,35.3762,31.6072,26.95,4.2,-,AKDENIZ-DOGU BASENI
168850,DDA,2012-06-26 14:11:21,35.3522,31.465,4.48,4.1,-,AKDENIZ-DOGU BASENI
168752,DDA,2012-06-25 13:05:28,36.4792,28.9333,34.02,5.3,Türkiye,-
168678,DDA,2012-06-24 20:07:21,38.7333,43.6672,23.62,5,Türkiye,VAN
168282,DDA,2012-06-20 19:22:35,36.0688,30.5245,43.38,4,-,AKDENIZ-DOGU BASENI
168243,DDA,2012-06-20 03:06:35,34.6887,26.4551,69.69,4.1,-,AKDENIZ-DOGU BASENI
168150,DDA,2012-06-19 01:46:13,39.1168,29.1593,25.91,4.9,Türkiye,KÜTAHYA
167904,DDA,2012-06-15 23:48:14,37.2097,42.4585,8.69,4.2,Türkiye,SIRNAK
167774,DDA,2012-06-14 16:46:06,36.3662,29.0642,32.89,4.8,Türkiye,-
167716,DDA,2012-06-14 06:49:48,37.253,42.4628,8.26,4.1,Türkiye,SIRNAK
167709,DDA,2012-06-14 05:52:51,37.1572,42.4437,11.68,5.5,Türkiye,SIRNAK
167708,DDA,2012-06-14 05:50:01,37.2242,42.4355,11.06,4,Türkiye,SIRNAK
167632,DDA,2012-06-13 08:59:07,36.4807,28.9013,27.33,4.5,Türkiye,-
167613,DDA,2012-06-13 06:40:31,39.107,29.1483,21.58,4.3,Türkiye,KÜTAHYA
167579,DDA,2012-06-12 21:58:12,36.4578,28.9283,28.02,4.5,Türkiye,-
167457,DDA,2012-06-11 19:51:06,36.4575,28.9837,27.87,4.3,Türkiye,-
167424,DDA,2012-06-11 14:00:17,36.4267,29.0053,28.69,4,Türkiye,-
167330,DDA,2012-06-11 02:06:34,36.4258,28.9788,28.19,4.4,Türkiye,-
167238,DDA,2012-06-10 18:28:32,36.4737,28.9608,28.64,4.5,Türkiye,-
167148,DDA,2012-06-10 13:01:42,36.483,29.2245,7.34,4,Türkiye,MUGLA
167147,DDA,2012-06-10 12:50:56,36.4912,28.9612,7.13,4.4,Türkiye,-
167146,DDA,2012-06-10 12:49:36,36.4762,28.9295,26.85,5,Türkiye,-
167145,DDA,2012-06-10 12:44:16,36.5302,28.9073,33.77,6,Türkiye,-
167093,DDA,2012-06-09 14:33:12,37.0387,28.4823,20.92,4.2,Türkiye,MUGLA
166915,DDA,2012-06-07 20:54:25,40.8628,27.9043,26.96,5.1,-,-
166595,DDA,2012-06-04 14:19:53,36.9163,28.202,12.11,4.6,Türkiye,MUGLA
165784,DDA,2012-05-25 11:22:39,38.1522,38.5873,12.22,4.8,Türkiye,MALATYA
165692,DDA,2012-05-24 14:09:07,35.8815,29.9408,19.23,4.1,-,AKDENIZ-DOGU BASENI
165247,DDA,2012-05-19 12:21:04,36.9345,27.5747,18.38,4.2,Türkiye,-
165181,DDA,2012-05-19 00:09:51,38.747,43.2185,22.03,4,Türkiye,VAN
165098,DDA,2012-05-18 01:47:53,39.4612,27.9018,7.01,4,Türkiye,BALIKESIR
165046,DDA,2012-05-17 09:41:56,35.8152,27.178,14.71,4.3,YUNANISTAN,-
165037,DDA,2012-05-17 05:08:40,34.8105,33.2732,6.54,4,KIBRIS,-
164329,DDA,2012-05-09 10:48:12,34.7642,32.8903,31.68,4.4,KIBRIS,-
164297,DDA,2012-05-09 06:24:36,39.8542,42.8377,8.8,4,Türkiye,AGRI
164167,DDA,2012-05-08 07:31:20,37.0355,28.5287,23.36,4.3,Türkiye,MUGLA
164034,DDA,2012-05-07 14:15:27,41.1667,45.388,12.36,5.2,-,-
163970,DDA,2012-05-07 04:40:24,41.6402,46.888,4.93,5.4,Azerbaijan,Zaqatala
163336,DDA,2012-05-03 17:10:09,39.136,29.0968,23.7,4.4,Türkiye,KÜTAHYA
162779,DDA,2012-04-28 03:17:05,38.5172,40.741,22.47,4.6,Türkiye,DIYARBAKIR
162546,DDA,2012-04-26 22:05:33,39.1312,29.1128,25.54,4.8,Türkiye,KÜTAHYA
162271,DDA,2012-04-23 22:15:55,34.9033,25.1135,24.27,4.6,YUNANISTAN,-
162225,DDA,2012-04-23 16:14:54,39.0545,29.149,6.96,4,Türkiye,KÜTAHYA
162224,DDA,2012-04-23 16:14:37,39.124,29.1438,6.31,4.3,Türkiye,KÜTAHYA
161902,DDA,2012-04-20 16:39:16,39.1525,29.0975,20.59,4.4,Türkiye,KÜTAHYA
161415,DDA,2012-04-16 10:11:09,39.1097,29.136,7,4.6,Türkiye,KÜTAHYA
161414,DDA,2012-04-16 10:10:47,39.1227,29.1222,6.9,4.7,Türkiye,KÜTAHYA
161200,DDA,2012-04-13 04:22:08,38.6763,43.2283,22.51,4.3,Türkiye,VAN
161185,DDA,2012-04-13 00:04:48,39.03,44.1672,4.28,4.3,Türkiye,VAN
161126,DDA,2012-04-12 09:32:43,38.6813,43.0678,16.5,4,Türkiye,-
161009,DDA,2012-04-10 16:40:33,38.1457,39.0462,13.81,4,Türkiye,MALATYA
160609,DDA,2012-04-04 14:18:37,39.3475,41.0317,18.65,4.3,Türkiye,BÝNGÖL
160143,DDA,2012-03-29 10:13:32,38.6035,30.004,12.77,4.2,Türkiye,AFYON
159912,DDA,2012-03-26 10:35:33,39.234,42.276,16.96,5,Türkiye,MUS
159742,DDA,2012-03-24 06:57:46,38.8948,43.6553,9.7,4.2,Türkiye,VAN
159696,DDA,2012-03-23 15:43:37,38.9013,43.6092,6.53,4.4,Türkiye,VAN
159492,DDA,2012-03-20 23:51:10,36.4467,24.7353,3.12,4.4,-,EGE DENIZI
158821,DDA,2012-03-13 10:44:50,35.6057,31.5428,16.06,4.5,-,AKDENIZ-DOGU BASENI
158798,DDA,2012-03-13 03:24:12,38.4668,43.696,6.97,4,Türkiye,VAN
158708,DDA,2012-03-11 18:28:17,38.5527,44.0867,3.87,4.2,Türkiye,VAN
158684,DDA,2012-03-11 08:41:26,41.5423,46.7357,4.39,4,-,-
158476,DDA,2012-03-08 07:28:01,35.2956,26.0677,70.05,4.1,YUNANISTAN,-
158475,DDA,2012-03-08 07:01:16,34.855,25.1674,108.01,4.3,YUNANISTAN,-
158397,DDA,2012-03-07 15:08:09,38.6527,43.0395,19.1,4,Türkiye,-
158223,DDA,2012-03-05 06:50:51,35.0053,44.0157,23.24,5.2,IRAK,-
158123,DDA,2012-03-03 12:02:10,38.7437,43.607,15.75,4,Türkiye,VAN
157945,DDA,2012-02-29 15:19:43,38.7349,43.2211,12.68,4,Türkiye,VAN
157600,DDA,2012-02-24 13:07:10,38.8278,43.5653,22.09,4.5,Türkiye,VAN
157550,DDA,2012-02-24 01:00:04,39.5937,26.0725,23.52,4,Türkiye,-
157192,DDA,2012-02-20 06:34:26,38.1412,27.475,23.46,4.4,Türkiye,IZMIR
157173,DDA,2012-02-20 00:50:02,38.7567,43.2463,22.94,4.1,Türkiye,VAN
156989,DDA,2012-02-17 09:32:57,38.7432,43.216,7.02,4.6,Türkiye,VAN
156889,DDA,2012-02-16 11:01:03,38.6323,37.3995,14.63,4.6,Türkiye,MALATYA
156788,DDA,2012-02-15 02:34:08,36.2727,28.5705,36.52,4.6,-,AKDENIZ-DOGU BASENI
156698,DDA,2012-02-14 01:34:46,40.1932,24.799,37.62,4.8,-,EGE DENIZI
156570,DDA,2012-02-12 19:17:31,36.7952,27.3343,21.18,4.2,YUNANISTAN,-
156545,DDA,2012-02-12 04:49:07,37.4407,38.6665,23.16,4.1,Türkiye,SANLIURFA
156239,DDA,2012-02-08 12:28:58,38.6273,44.2178,6.16,4.1,Türkiye,VAN
155511,DDA,2012-01-29 21:03:01,38.7387,26.0447,32.39,4.2,-,EGE DENIZI
155472,DDA,2012-01-29 04:14:58,38.8345,43.5865,17.62,4.2,Türkiye,VAN
155407,DDA,2012-01-28 10:51:05,36.848,25.782,27.02,4.5,-,EGE DENIZI
155341,DDA,2012-01-27 19:06:50,37.5073,27.1838,7.06,4,Türkiye,-
155332,DDA,2012-01-27 17:43:19,37.4838,27.1508,13.51,4.2,Türkiye,-
155216,DDA,2012-01-26 07:53:07,36.1179,24.789,62.24,4.1,-,EGE DENIZI
155203,DDA,2012-01-26 04:38:38,36.1588,24.6882,71.98,4.1,-,EGE DENIZI
154779,DDA,2012-01-21 00:45:01,39.9183,41.6932,19.93,4.1,Türkiye,ERZURUM
154672,DDA,2012-01-19 11:00:54,38.7297,43.1112,15.54,4,Türkiye,-
154271,DDA,2012-01-14 05:52:33,40.0428,38.3527,12.5,4.2,Türkiye,SIVAS
153953,DDA,2012-01-10 21:55:48,39.3767,35.2695,7.16,4.2,Türkiye,YOZGAT
153928,DDA,2012-01-10 11:45:03,38.7777,43.5142,20.06,4,Türkiye,VAN
153601,DDA,2012-01-06 20:35:15,36.3888,28.9435,49.48,4,Türkiye,-
153534,DDA,2012-01-06 03:13:34,40.8343,42.6072,1.25,4,Türkiye,ARDAHAN
153527,DDA,2012-01-06 02:06:52,38.0172,42.6005,22.67,4.2,Türkiye,BITLIS
153510,DDA,2012-01-06 00:16:48,38.7325,43.528,12.82,4.2,Türkiye,VAN
152902,DDA,2011-12-30 00:35:46,38.7285,43.6472,18.64,4.2,Türkiye,VAN
152650,DDA,2011-12-27 22:17:59,38.9395,43.6328,6.59,4.1,Türkiye,-
152645,DDA,2011-12-27 19:18:52,38.9225,43.6352,5.7,4.4,Türkiye,VAN
152644,DDA,2011-12-27 19:15:11,34.3539,23.8081,69.79,4,-,AKDENIZ-DOGU BASENI
152601,DDA,2011-12-27 07:51:46,37.9778,27.1563,21.3,4.4,Türkiye,-
152594,DDA,2011-12-27 05:59:17,37.9908,27.1748,26.44,4.1,Türkiye,IZMIR
152068,DDA,2011-12-21 17:07:02,38.7238,43.2288,18.39,4.4,Türkiye,VAN
151398,DDA,2011-12-15 06:38:00,37.0073,30.2932,77.6,4.3,Türkiye,ANTALYA
151055,DDA,2011-12-12 11:56:55,38.6927,43.3912,18.19,4.2,Türkiye,VAN
151046,DDA,2011-12-12 10:28:28,38.597,43.1958,22.14,4.3,Türkiye,VAN
150860,DDA,2011-12-10 05:15:01,38.8625,30.1883,13.44,4.2,Türkiye,AFYON
150859,DDA,2011-12-10 05:07:52,38.9117,43.5733,10.28,4.2,Türkiye,VAN
150741,DDA,2011-12-09 06:21:28,38.861,43.6603,16,4,Türkiye,VAN
150703,DDA,2011-12-08 21:52:28,38.6995,43.5832,14.56,4.4,Türkiye,VAN
150422,DDA,2011-12-06 15:46:25,37.2637,43.8767,3.19,4.6,Türkiye,HAKKARI
150332,DDA,2011-12-06 02:55:59,38.833,43.616,15.36,4.7,Türkiye,VAN
150233,DDA,2011-12-05 08:30:24,38.8468,26.3407,28.42,4.2,-,EGE DENIZI
150232,DDA,2011-12-05 08:17:27,38.8435,26.3337,33.8,5,-,EGE DENIZI
150157,DDA,2011-12-04 22:15:03,38.4817,43.2998,12.22,4.9,Türkiye,-
149898,DDA,2011-12-03 01:30:54,38.8513,43.785,4.25,4.3,Türkiye,VAN
149864,DDA,2011-12-02 16:53:08,38.7312,43.2808,20.99,4,Türkiye,VAN
149497,DDA,2011-11-30 00:47:21,38.47,43.2905,19.79,5,Türkiye,-
149442,DDA,2011-11-29 14:07:18,35.9482,28.4312,36.74,4.4,-,AKDENIZ-DOGU BASENI
147978,DDA,2011-11-18 17:39:39,38.8022,43.8528,8,5.2,Türkiye,VAN
147223,DDA,2011-11-14 22:08:14,38.7038,43.0833,23.32,5.1,Türkiye,-
146619,DDA,2011-11-11 13:45:09,38.7097,43.4045,15.26,4.1,Türkiye,VAN
146342,DDA,2011-11-09 22:38:18,38.4498,43.2413,14.86,4.4,Türkiye,-
146290,DDA,2011-11-09 19:23:34,38.4382,43.2825,21.47,5.6,Türkiye,-
146118,DDA,2011-11-08 22:05:50,38.7192,43.0778,8.36,5.4,Türkiye,-
145871,DDA,2011-11-07 16:11:16,38.6958,43.6142,21.35,4.3,Türkiye,VAN
145866,DDA,2011-11-07 15:54:48,38.6634,43.6323,4.43,4.8,Türkiye,VAN
145582,DDA,2011-11-06 13:34:22,38.8225,43.4752,20.91,4.3,Türkiye,VAN
145477,DDA,2011-11-06 02:43:12,38.9393,43.5548,11.66,4.6,Türkiye,-
145455,DDA,2011-11-06 00:24:44,38.6997,43.2175,21.39,4.3,Türkiye,VAN
145400,DDA,2011-11-05 19:19:15,38.8145,43.513,22.03,4.6,Türkiye,VAN
145063,DDA,2011-11-04 12:56:28,38.743,43.5368,19.96,4,Türkiye,VAN
144609,DDA,2011-11-02 18:32:50,37.2522,43.891,7.79,4.1,Türkiye,HAKKARI
144561,DDA,2011-11-02 13:24:02,38.8433,43.5377,19.44,4.6,Türkiye,VAN
144550,DDA,2011-11-02 11:43:02,37.2538,43.9003,7.78,4.8,Türkiye,HAKKARI
144413,DDA,2011-11-01 21:10:44,38.8462,43.6095,5.06,4.5,Türkiye,VAN
144132,DDA,2011-10-31 16:57:58,38.7247,43.3535,19.71,4,Türkiye,VAN
143751,DDA,2011-10-30 04:29:10,38.7458,43.3052,19.88,4.2,Türkiye,VAN
143704,DDA,2011-10-29 22:24:22,38.9245,43.5438,16.67,4.8,Türkiye,-
143460,DDA,2011-10-28 19:59:49,38.6497,43.1727,7,4.1,Türkiye,VAN
143428,DDA,2011-10-28 16:34:10,38.8975,43.5835,12.44,4.5,Türkiye,VAN
143144,DDA,2011-10-27 15:41:34,38.9198,43.5475,10.37,4.1,Türkiye,-
143087,DDA,2011-10-27 08:04:22,37.3807,43.8343,21.61,5.6,Türkiye,HAKKARI
143056,DDA,2011-10-27 05:29:11,38.6923,43.3738,20.26,4.2,Türkiye,VAN
143000,DDA,2011-10-26 23:42:26,38.6237,43.1613,19.18,4.3,Türkiye,-
230103,DDA,2011-10-26 23:15:06,38.8781,43.6701,14.77,4.2,Türkiye,VAN
142969,DDA,2011-10-26 19:45:29,38.7788,43.2045,5.04,4.1,Türkiye,-
142964,DDA,2011-10-26 19:22:47,38.6633,43.5245,12.83,4,Türkiye,VAN
142962,DDA,2011-10-26 19:16:45,38.7183,43.2777,5,4.1,Türkiye,VAN
142939,DDA,2011-10-26 16:19:44,38.6593,43.2853,1.45,4.5,Türkiye,VAN
142935,DDA,2011-10-26 15:31:15,38.636,43.0963,4.05,4.2,Türkiye,-
142933,DDA,2011-10-26 15:14:37,38.6657,43.5468,12.34,4.3,Türkiye,VAN
142810,DDA,2011-10-26 03:27:05,38.7062,43.1948,6.98,4.2,Türkiye,VAN
142809,DDA,2011-10-26 03:16:18,38.6923,43.2008,20.62,4.8,Türkiye,VAN
142806,DDA,2011-10-26 02:59:05,38.828,43.5063,14.81,4.6,Türkiye,VAN
142745,DDA,2011-10-25 19:43:57,38.7417,43.3522,6.96,4.1,Türkiye,VAN
142735,DDA,2011-10-25 18:14:42,38.8548,43.6078,10.97,4.1,Türkiye,VAN
142716,DDA,2011-10-25 17:08:02,38.7098,43.1577,1.81,4,Türkiye,-
142713,DDA,2011-10-25 16:56:16,38.7895,43.4705,8.07,4.3,Türkiye,VAN
142712,DDA,2011-10-25 16:50:32,38.8688,43.6377,11.53,4.3,Türkiye,VAN
142691,DDA,2011-10-25 15:19:48,38.738,43.3188,6.98,4,Türkiye,VAN
142689,DDA,2011-10-25 15:16:46,38.8323,43.5163,5,4.1,Türkiye,VAN
142686,DDA,2011-10-25 15:06:07,38.8377,43.5145,7.52,4,Türkiye,VAN
142682,DDA,2011-10-25 14:55:06,38.823,43.5857,17.44,5.4,Türkiye,VAN
142336,DDA,2011-10-24 14:06:51,38.7898,43.1812,6.98,4.1,Türkiye,-
142326,DDA,2011-10-24 13:07:55,38.9292,43.5507,13.31,4.4,Türkiye,-
142325,DDA,2011-10-24 12:49:15,38.7007,43.3385,2.95,4.3,Türkiye,VAN
142314,DDA,2011-10-24 11:14:13,38.7138,43.3705,3.54,4,Türkiye,VAN
142305,DDA,2011-10-24 10:30:15,38.6868,43.3143,6.52,4.1,Türkiye,VAN
142303,DDA,2011-10-24 10:14:41,36.5233,28.7075,23.32,4.2,Türkiye,-
142269,DDA,2011-10-24 08:49:19,38.706,43.5823,17.27,5,Türkiye,VAN
142266,DDA,2011-10-24 08:28:26,38.6865,43.5322,18.89,4.7,Türkiye,VAN
142187,DDA,2011-10-24 01:39:15,38.7428,43.3925,21.75,4.1,Türkiye,VAN
142177,DDA,2011-10-24 00:50:47,38.7417,43.3103,12.94,4.1,Türkiye,VAN
142131,DDA,2011-10-23 21:43:28,38.7718,43.3303,1.79,4.1,Türkiye,VAN
142103,DDA,2011-10-23 19:48:55,38.6213,43.2027,13.94,4.2,Türkiye,VAN
142094,DDA,2011-10-23 19:06:05,38.7358,43.328,22.09,5,Türkiye,VAN
142071,DDA,2011-10-23 18:10:44,38.629,43.192,19.81,5,Türkiye,-
142051,DDA,2011-10-23 17:08:36,39.0273,42.2482,11.5,4,Türkiye,MUS
142027,DDA,2011-10-23 16:13:23,38.6632,43.1128,20.89,4.1,Türkiye,-
142026,DDA,2011-10-23 16:05:10,38.7518,43.508,20.85,4.8,Türkiye,VAN
142023,DDA,2011-10-23 15:57:59,38.7173,43.3265,21.78,4.6,Türkiye,VAN
142018,DDA,2011-10-23 15:24:29,38.5905,43.149,21.55,4.7,Türkiye,-
141974,DDA,2011-10-23 13:07:49,38.673,43.2019,11.68,4.4,Türkiye,VAN
141970,DDA,2011-10-23 12:56:46,38.7712,43.3055,1.71,4.3,Türkiye,VAN
141966,DDA,2011-10-23 12:42:09,38.678,43.1455,10,4.2,Türkiye,-
141963,DDA,2011-10-23 12:30:13,38.7325,43.2332,6.91,4,Türkiye,VAN
141959,DDA,2011-10-23 12:20:00,38.7367,43.5087,20.8,4,Türkiye,VAN
141957,DDA,2011-10-23 12:17:33,38.7338,43.5558,15.08,4.2,Türkiye,VAN
141953,DDA,2011-10-23 11:54:53,38.73,43.5423,7.2,4.2,Türkiye,VAN
230037,DDA,2011-10-23 11:45:09,38.6968,43.1576,6.96,4.1,Türkiye,-
141947,DDA,2011-10-23 11:32:40,38.7778,43.3947,22.61,5.5,Türkiye,VAN
141945,DDA,2011-10-23 11:27:14,38.7221,43.0651,0.1,4.2,Türkiye,-
141941,DDA,2011-10-23 11:10:53,38.7167,43.3077,7.11,4.8,Türkiye,VAN
141939,DDA,2011-10-23 11:00:29,38.7335,43.1312,7.48,5.3,Türkiye,-
141937,DDA,2011-10-23 10:56:48,38.7825,43.3633,19.92,5.8,Türkiye,VAN
141935,DDA,2011-10-23 10:52:05,38.7657,43.238,6.3,4.8,Türkiye,VAN
141934,DDA,2011-10-23 10:48:15,38.7152,43.3715,12.02,4.6,Türkiye,VAN
141933,DDA,2011-10-23 10:41:20,38.689,43.4657,19.02,6.7,Türkiye,VAN
141325,DDA,2011-10-13 17:14:41,35.6878,31.8995,38.86,4.2,-,AKDENIZ-DOGU BASENI
141319,DDA,2011-10-13 14:44:42,40.2382,25.3243,30.19,4.3,-,EGE DENIZI
141176,DDA,2011-10-10 07:14:31,38.4543,39.2525,15.68,4,Türkiye,ELAZIG
141092,DDA,2011-10-08 22:10:53,39.0052,28.057,25.38,4,Türkiye,MANISA
140581,DDA,2011-10-01 07:07:23,41.4352,41.3053,7.19,4.2,Türkiye,-
140559,DDA,2011-09-30 20:40:14,37.9873,35.1583,12.12,4.3,Türkiye,NIGDE
140028,DDA,2011-09-22 22:50:04,39.6585,38.6948,17.74,4.3,Türkiye,ERZINCAN
139913,DDA,2011-09-22 03:22:33,39.6597,38.6777,7.18,5.4,Türkiye,ERZINCAN
139123,DDA,2011-09-10 02:22:13,36.8232,26.5112,21.5,4.3,YUNANISTAN,-
138939,DDA,2011-09-07 13:30:43,37.3514,36.3095,7.28,4.2,Türkiye,OSMANIYE
138300,DDA,2011-08-25 04:19:23,39.139,29.0957,22.54,4.3,Türkiye,KÜTAHYA
138274,DDA,2011-08-24 15:47:25,39.4695,39.9348,14.32,4.1,Türkiye,TUNCELI
137845,DDA,2011-08-18 11:57:40,42.5448,42.9672,2.07,4.8,GURCISTAN,-
137743,DDA,2011-08-16 17:30:06,40.434,28.9103,17.01,4.3,Türkiye,-
137705,DDA,2011-08-16 07:53:31,39.0453,35.885,12.33,4.3,Türkiye,KAYSERI
136968,DDA,2011-08-04 03:13:08,38.5952,39.6348,22.2,4.4,Türkiye,ELAZIG
135896,DDA,2011-07-19 21:16:52,39.1048,29.093,17.66,4.1,Türkiye,KÜTAHYA
135717,DDA,2011-07-17 19:51:49,39.0638,29.1243,13.84,4,Türkiye,KÜTAHYA
135401,DDA,2011-07-13 01:31:48,39.123,29.0328,14.7,4.3,Türkiye,KÜTAHYA
135295,DDA,2011-07-11 16:09:12,40.1382,29.9733,26.14,4.7,Türkiye,BILECIK
135219,DDA,2011-07-10 04:23:14,38.4457,44.1793,2.88,4.3,Türkiye,VAN
134735,DDA,2011-07-03 14:16:28,39.1037,29.0147,10.78,4.1,Türkiye,KÜTAHYA
134433,DDA,2011-06-29 19:48:05,37.3907,35.8647,26.19,4.4,Türkiye,ADANA
134386,DDA,2011-06-29 11:40:47,39.1232,29.0032,9.28,4,Türkiye,KÜTAHYA
134091,DDA,2011-06-27 21:28:50,39.1217,29.0443,12.15,4.4,Türkiye,KÜTAHYA
134084,DDA,2011-06-27 21:13:58,39.1108,29.026,18.27,5,Türkiye,KÜTAHYA
133779,DDA,2011-06-23 12:00:06,38.5867,39.6008,19.2,4,Türkiye,ELAZIG
133752,DDA,2011-06-23 07:34:43,38.5562,39.6307,13.42,5.3,Türkiye,ELAZIG
133071,DDA,2011-06-15 18:23:10,36.5967,28.7742,25.98,4,Türkiye,-
132991,DDA,2011-06-14 23:14:23,34.961,28.8722,22.06,4.6,-,AKDENIZ-DOGU BASENI
132846,DDA,2011-06-13 11:31:00,38.3815,33.953,10.51,4,Türkiye,AKSARAY
132605,DDA,2011-06-10 22:47:04,39.0975,28.3405,34.38,4.7,Türkiye,BALIKESIR
132022,DDA,2011-06-05 21:29:12,39.143,29.095,6.98,4,Türkiye,KÜTAHYA
131874,DDA,2011-06-04 13:51:06,39.1122,29.1018,15.63,4.1,Türkiye,KÜTAHYA
131192,DDA,2011-05-30 22:03:35,39.1567,29.0112,15.29,4,Türkiye,KÜTAHYA
130898,DDA,2011-05-29 11:02:29,37.2168,42.5602,11.25,4.6,Türkiye,SIRNAK
130819,DDA,2011-05-29 01:31:39,39.1425,29.0853,5.04,4.5,Türkiye,KÜTAHYA
130754,DDA,2011-05-28 18:06:47,39.1123,29.0278,16.62,4,Türkiye,KÜTAHYA
130669,DDA,2011-05-28 05:47:16,39.1215,29.0408,23.02,4.7,Türkiye,KÜTAHYA
130520,DDA,2011-05-27 07:43:37,39.1393,29.1235,19.42,4.4,Türkiye,KÜTAHYA
129791,DDA,2011-05-24 02:55:28,39.1013,29.0217,16.8,4.2,Türkiye,KÜTAHYA
129624,DDA,2011-05-23 10:06:38,39.0988,27.1522,26.37,4,Türkiye,IZMIR
129252,DDA,2011-05-21 21:43:08,39.1037,29.0513,7,4,Türkiye,KÜTAHYA
128907,DDA,2011-05-20 11:30:06,39.1228,29.0027,7,4,Türkiye,KÜTAHYA
128819,DDA,2011-05-20 05:00:36,39.1202,29.0872,7.09,4.2,Türkiye,KÜTAHYA
128796,DDA,2011-05-20 04:00:35,39.1443,29.0023,6.97,4,Türkiye,KÜTAHYA
128701,DDA,2011-05-20 00:58:33,39.1147,29.0837,17.38,4.3,Türkiye,KÜTAHYA
128672,DDA,2011-05-20 00:13:07,39.1413,29.1065,16.92,4.1,Türkiye,KÜTAHYA
128626,DDA,2011-05-19 22:19:03,39.115,28.9885,6.95,4,Türkiye,KÜTAHYA
128610,DDA,2011-05-19 21:33:10,39.131,29.1235,20.83,4.3,Türkiye,KÜTAHYA
